Letter,Drug Name,Price (₺),Prescription Required (hkt-küb),Prosp,Active Ingredient,ATC Code,Prescription Status,Pharmaceutical Company,Barcode,Last Update Date,Detail Page URL,Nasıl Kullanılmalı?,Hangi Hastalıklar İçin Kullanılır?
A,ACTIFED 150 ML ŞURUP,"95,43",Yes,No,psödoefedrin kombinasyon,R01BA52,Beyaz Reçete ile satılır.,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,8699522575176,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
A,ACTIFED 60 MG 30 TABLET,"86,90",Yes,No,psödoefedrin kombinasyon,R01BA52,Beyaz Reçete ile satılır.,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,8699522015245,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,ACTILYSE 10 MG 1 FLAKON,"5.200,58",Yes,No,alteplaz,B01AD02,Beyaz Reçete ile satılır.,BOEHRİNGER INGELHEİM İLAÇ TİCARET A.Ş.,8699693790026,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,ACTILYSE 50 MG 1 FLAKON,"21.403,23",Yes,No,alteplaz,B01AD02,Beyaz Reçete ile satılır.,BOEHRİNGER INGELHEİM İLAÇ TİCARET A.Ş.,8699693790040,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,ACTINOMA %3 JEL,"353,18",Yes,No,diklofenak -topikal,M02AA15,Beyaz Reçete ile satılır.,ORVA İLAÇ SAN. VE TİC. A.Ş.,8699561340087,14 Kasım 2025,,"Jel formu, etkilenen bölgeye ince bir tabaka halinde sürülerek kullanılır. Masaj yaparak emilmesi sağlanabilir.",
A,ACTIVELLE 28 FILM TABLET,"302,51",Yes,No,estradiol + noretisteron,G03FB05,Beyaz Reçete ile satılır.,NOVO NORDISK SAĞLIK ÜRÜNLERİ TİCARET LİMİTED ŞİRKETİ,8699676090617,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,ACTOS 15 MG 28 TABLET,"351,23",Yes,No,pioglitazon,A10BG03,Beyaz Reçete ile satılır.,ACİNO TURKEY İLAÇ ANONİM ŞİRKETİ,8682758010016,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,ACTOS 30 MG TABLET (28 TABLET),"490,31",Yes,No,pioglitazon,A10BG03,Beyaz Reçete ile satılır.,ACİNO TURKEY İLAÇ ANONİM ŞİRKETİ,8682758010023,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,ACTRAPID HM 100 IU/ML DERIALTI VE IV KULLANIM ICIN ENJ. COZELTI ICEREN 1 FLAKON,"314,72",Yes,No,insülin human -kısa etkili,A10AB01,Beyaz Reçete ile satılır.,NOVO NORDISK SAĞLIK ÜRÜNLERİ TİCARET LİMİTED ŞİRKETİ,8699676770496,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
A,ACTRAPID HM PENFILL 100/3 IU/ML 5 PENFİLL,"633,06",Yes,No,insülin human -kısa etkili,A10AB01,Beyaz Reçete ile satılır.,NOVO NORDISK SAĞLIK ÜRÜNLERİ TİCARET LİMİTED ŞİRKETİ,8699676950348,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,"ACUFIX %0,4 GOZ DAMLASI 5 ML","113,62",Yes,No,ketorolak -oftalmik,S01BC05,Beyaz Reçete ile satılır.,DEVA HOLDİNG ANONİM ŞİRKETİ,8699525610157,14 Kasım 2025,,"Göz damlası formu, göz kapağı altına damlatılarak kullanılır. Kullanım öncesi eller yıkanmalı ve damlalık göze değdirilmemelidir.",
A,ACUITEL 20 MG BOLUNEBILIR FILM KAPLI TABLET (20 TABLET),"65,87",Yes,No,kinapril hcl,C09AA06,Beyaz Reçete ile satılır.,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,8681308091093,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,"ACULAR LS STERİL GÖZ DAMLASI %0,4 5 ML","113,62",Yes,No,ketorolak -oftalmik,S01BC05,Beyaz Reçete ile satılır.,ABBVİE TIBBİ İLAÇLAR SANAYİ VE TİCARET LİMİTED ŞİRKETİ,8699490561027,14 Kasım 2025,,"Göz damlası formu, göz kapağı altına damlatılarak kullanılır. Kullanım öncesi eller yıkanmalı ve damlalık göze değdirilmemelidir.","Göz hastalıklarının tedavisinde kullanılır. Göz alerjileri, göz iltihapları ve göz kuruluğu tedavisinde etkilidir."
A,ACYL %5 10 GR KREM,"130,07",Yes,No,asiklovir -topikal,D06BB03,Beyaz Reçete ile satılır.,GLOBAL PHARMA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680381900193,14 Kasım 2025,,"Krem formu, etkilenen bölgeye ince bir tabaka halinde sürülerek kullanılır. Kullanım öncesi bölge temiz ve kuru olmalıdır.",
A,"ADACEL 0,5 ML IM ENJ. ICIN SUS. ICEREN FLAKON","839,97",Yes,No,difteri + boğmaca + tetanoz aşı,J07CA,Beyaz Reçete ile satılır.,SANOFİ PASTEUR AŞI TİC. A.Ş.,8699625960466,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,"ADADERM %0,1 JEL 30 G","673,05",Yes,No,adapalen,D10AD03,Beyaz Reçete ile satılır.,KURTSAN İLAÇLARI ANONİM ŞİRKETİ,8699512008790,14 Kasım 2025,,"Jel formu, etkilenen bölgeye ince bir tabaka halinde sürülerek kullanılır. Masaj yaparak emilmesi sağlanabilir.",
A,ADALAT CRONO 30 MG 20 KONTROLLÜ SALIM TABLETİ,"249,35",Yes,No,nifedipin,C08CA05,Beyaz Reçete ile satılır.,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8699546031870,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,"ADAMAKS 200 MG/5ML ORAL SUSPANSIYON HAZIRLAMAK ICIN TOZ,30ML","336,07",Yes,No,azitromisin,J01FA10,Beyaz Reçete ile satılır.,ADVANCE İLAÇ ANONİM ŞİRKETİ,8683498330006,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
A,ADAMAKS 500 MG FILM KAPLI TABLET (3 TABLET),"485,89",Yes,No,azitromisin,J01FA10,Beyaz Reçete ile satılır.,ADVANCE İLAÇ ANONİM ŞİRKETİ,8683498330013,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,ADCETRIS 50 MG IV INFUZYONLUK COZELTI KONSANTRESI ICEREN FLAKON (1 FLAKON),"69.272,15",Yes,No,brentuksimab,L01XC12,Beyaz Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8699456790058,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
A,ADELEKS 4 MG 20 TABLET,"154,19",Yes,No,tiyokolşikosid,M03BX05,Beyaz Reçete ile satılır.,GENSENTA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699541014304,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,ADELEKS 4 MG/2 ML IM ENJEKSİYONLUK COZELTI ICEREN AMPUL (6 AMPUL),"113,62",Yes,No,tiyokolşikosid,M03BX05,Beyaz Reçete ile satılır.,GENSENTA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699541751605,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
A,ADELEKS 8 MG 14 TABLET,"171,19",Yes,No,tiyokolşikosid,M03BX05,Beyaz Reçete ile satılır.,GENSENTA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699541015226,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,"ADEMPAS 0,5 MG 42 FILM KAPLI TABLET","9.902,59",Yes,No,riociguat,C02KX05,Kisitlanmiş Beyaz Reçete ile satılır.,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8699546090198,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,ADEMPAS 1 MG 42 FILM KAPLI TABLET,"9.902,59",Yes,No,riociguat,C02KX05,Kisitlanmiş Beyaz Reçete ile satılır.,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8699546090211,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,"ADEMPAS 1,5 MG 42 FILM KAPLI TABLET","9.902,59",Yes,No,riociguat,C02KX05,Kisitlanmiş Beyaz Reçete ile satılır.,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8699546090235,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,ADEMPAS 2 MG 42 FILM KAPLI TABLET,"9.902,59",Yes,No,riociguat,C02KX05,Kisitlanmiş Beyaz Reçete ile satılır.,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8699546090297,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,"ADEMPAS 2,5 MG 42 FILM KAPLI TABLET","9.902,59",Yes,No,riociguat,C02KX05,Kisitlanmiş Beyaz Reçete ile satılır.,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8699546090273,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,ADENOSIN-L.M. 5 MG/ML ENJ/INF. ICIN COZ. ICEREN 2 ML 10 AMPUL,"1.514,68",Yes,No,adenozin,C01EB10,Beyaz Reçete ile satılır.,ABFEN FARMA SAN. VE TİC.LTD.ŞTİ.,8699220750011,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,ADENURIC 120 MG 28 FILM KAPLI TABLET,"520,64",Yes,No,febuksostat,febuksostat,Beyaz Reçete ile satılır.,MENARİNİ İLAÇ SANAYİ VE TİCARET A.Ş.,8699832090604,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,ADENURIC 80 MG 28 FILM KAPLI TABLET,"348,28",Yes,No,febuksostat,febuksostat,Beyaz Reçete ile satılır.,MENARİNİ İLAÇ SANAYİ VE TİCARET A.Ş.,8699832090598,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,ADEPIRON 1 GR/2 ML IM/IV ENJEKSIYONLUK COZELTI,"171,19",Yes,No,metamizol sodyum,N02BB02,Beyaz Reçete ile satılır.,ADEKA İLAÇ SANAYİ VE TİCARET A.Ş.,8699587751881,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
A,ADEPIRON 500 MG TABLET,"78,03",Yes,No,metamizol sodyum,N02BB02,Beyaz Reçete ile satılır.,ADEKA İLAÇ SANAYİ VE TİCARET A.Ş.,8699587011862,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,"ADMIRAZ 0,25 MG FILM KAPLI TABLET (12 TABLET)","4.378,52",Yes,No,siponimod,L04AA42,Kisitlanmiş Beyaz Reçete ile satılır.,FARMANOVA SAĞLIK HİZMETLERİ LTD.ŞTİ,8699074090967,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,"ADMIRAZ 0,25 MG FILM KAPLI TABLET (84 TABLET)","38.608,60",Yes,No,siponimod,L04AA42,Kisitlanmiş Beyaz Reçete ile satılır.,FARMANOVA SAĞLIK HİZMETLERİ LTD.ŞTİ,8699074091018,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,ADMIRAZ 2 MG FILM KAPLI TABLET (28 TABLET),"52.575,14",Yes,No,siponimod,L04AA42,Kisitlanmiş Beyaz Reçete ile satılır.,FARMANOVA SAĞLIK HİZMETLERİ LTD.ŞTİ,8699074090998,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,ADMIRAZ 2 MG FILM KAPLI TABLET (98 TABLET),"179.769,29",Yes,No,siponimod,L04AA42,Kisitlanmiş Beyaz Reçete ile satılır.,FARMANOVA SAĞLIK HİZMETLERİ LTD.ŞTİ,8699074091032,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,"ADOPORT 0,5 MG 50 KAPSUL","575,51",Yes,No,takrolimus,L04AD02,Beyaz Reçete ile satılır.,SANDOZ İLAÇ SANAYİ VE TİCARET A.Ş.,8699516154547,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
A,ADOPORT 1 MG 50 KAPSUL,"1.119,28",Yes,No,takrolimus,L04AD02,Beyaz Reçete ile satılır.,SANDOZ İLAÇ SANAYİ VE TİCARET A.Ş.,8699516154554,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
A,ADOPORT 5 MG 50 KAPSUL,"4.133,80",Yes,No,takrolimus,L04AD02,Beyaz Reçete ile satılır.,SANDOZ İLAÇ SANAYİ VE TİCARET A.Ş.,8699516154561,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
A,"ADRENALIN 0,25 MG 10 AMPUL","71,95",No,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,OSEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699788750065,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,"ADRENALIN 0,5 MG 10 AMPUL","126,47",No,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,OSEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699788750041,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,"ADRENALIN 0,5 MG/ 1 ML ENJEKSIYONLUK COZELTI, 10 AMPUL","70,92",Yes,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,DROGSAN İLAÇLARI SAN. VE TİC. A.Ş.,8699580750188,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
A,ADRENALIN 1 MG 10 AMPUL,"128,37",No,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,OSEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699788750027,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,"ADRENALIN 1 MG/ 1 ML ENJEKSIYONLUK COZELTI, 10 AMPUL","76,88",Yes,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,DROGSAN İLAÇLARI SAN. VE TİC. A.Ş.,8699580750171,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
A,ADRENALIN BAS GALEN 1 MG 10 AMP,"113,60",No,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,GALEN İLAÇ SAN.VE TİC.A.Ş,8699607750085,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,"ADRENALIN BAS.GALEN 0,25 MG 10 AMPUL","109,75",No,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,GALEN İLAÇ SAN.VE TİC.A.Ş,8699607750054,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,"ADRENALIN BIOFARMA 0,25 MG 10 AMPUL","78,44",No,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,BİOFARMA İLAÇ SANAYİ VE TİCARET A.Ş.,8699578750015,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,"ADRENALIN BIOFARMA 0,50 MG 10 AMPUL","83,22",Yes,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,BİOFARMA İLAÇ SANAYİ VE TİCARET A.Ş.,8699578750039,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,ADRENALIN BIOFARMA 1 MG 10 AMPUL,"83,22",Yes,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,BİOFARMA İLAÇ SANAYİ VE TİCARET A.Ş.,8699578750053,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,"ADRENALIN COD.GALEN 0,5 MG 10 AMPUL","111,93",No,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,GALEN İLAÇ SAN.VE TİC.A.Ş,8699607750047,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,ADRIMISIN 10 MG LIY. ENJ. TOZ ICEREN FLAKON,"167,37",Yes,No,doksorubisin hcl,L01DB01,Beyaz Reçete ile satılır.,SABA İLAÇ SANAYİİ VE TİCARET ANONİM ŞİRKETİ,8699511796056,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,ADRIMISIN 50 MG LIY. ENJ. TOZ ICEREN FLAKON,"453,63",Yes,No,doksorubisin hcl,L01DB01,Beyaz Reçete ile satılır.,SABA İLAÇ SANAYİİ VE TİCARET ANONİM ŞİRKETİ,8699511796063,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,ADVADOPAN 10 MG TABLET (21 TABLET),"215,80",Yes,No,domperidon,A03FA03,Beyaz Reçete ile satılır.,ADVANCE İLAÇ ANONİM ŞİRKETİ,8683498330075,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
A,"ADVAGRAF 0,5 MG 50 UZATILMIS SALIMLI 50 SERT KAPSUL","1.788,69",Yes,No,takrolimus,L04AD02,Beyaz Reçete ile satılır.,ASTELLAS PHARMA İLAÇ TİCARET VE SANAYİ ANONİM ŞİRKETİ,8699043890185,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
A,ADVAGRAF 1 MG 50 UZATILMIS SALIMLI 50 SERT KAPSUL,"3.104,53",Yes,No,takrolimus,L04AD02,Beyaz Reçete ile satılır.,ASTELLAS PHARMA İLAÇ TİCARET VE SANAYİ ANONİM ŞİRKETİ,8699043890215,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
A,ADVAGRAF 3 MG UZATILMIS SALIMLI 50 KAPSUL,"5.397,13",Yes,No,takrolimus,L04AD02,Beyaz Reçete ile satılır.,ASTELLAS PHARMA İLAÇ TİCARET VE SANAYİ ANONİM ŞİRKETİ,8699043890444,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
A,ADVAGRAF 5 MG 50 UZATILMIS SALIMLI 50 SERT KAPSUL,"13.180,08",Yes,No,takrolimus,L04AD02,Beyaz Reçete ile satılır.,ASTELLAS PHARMA İLAÇ TİCARET VE SANAYİ ANONİM ŞİRKETİ,8699043890253,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
A,"ADVANTAN %0,1 KREM 30 G","78,34",Yes,No,metilprednisolon -topikal,D07AC14,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514350255,14 Kasım 2025,,"Krem formu, etkilenen bölgeye ince bir tabaka halinde sürülerek kullanılır. Kullanım öncesi bölge temiz ve kuru olmalıdır.",
A,"ADVANTAN %0,1 MERHEM 30 G","78,34",Yes,No,metilprednisolon -topikal,D07AC14,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514380108,14 Kasım 2025,,"Krem formu, etkilenen bölgeye ince bir tabaka halinde sürülerek kullanılır. Kullanım öncesi bölge temiz ve kuru olmalıdır.",
A,"ADVANTAN %0,1 YAGLI MERHEM 15 GR","79,92",Yes,No,metilprednisolon -topikal,D07AC14,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514380092,14 Kasım 2025,,"Krem formu, etkilenen bölgeye ince bir tabaka halinde sürülerek kullanılır. Kullanım öncesi bölge temiz ve kuru olmalıdır.",
A,"ADVANTAN M %0,1 EMULSIYON 50 G","113,45",Yes,No,metilprednisolon -topikal,D07AC14,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514480037,14 Kasım 2025,,"Krem formu, etkilenen bölgeye ince bir tabaka halinde sürülerek kullanılır. Kullanım öncesi bölge temiz ve kuru olmalıdır.",
A,ADVATE 1000 IU/5 ML IV ENJEKSIYON ICIN LIYOFILIZE TOZ ICEREN FLAKON,"16.928,08",Yes,No,anti hemofilik faktör 8,B02BD02,Turunçu Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550028,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,ADVATE 1500 IU/5 ML IV ENJEKSIYON ICIN LIYOFILIZE TOZ ICEREN FLAKON,"26.362,11",Yes,No,anti hemofilik faktör 8,B02BD02,Turunçu Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550035,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,ADVATE 2000 IU/5 ML IV ENJEKSIYON ICIN LIYOFILIZE TOZ ICEREN FLAKON,"35.010,13",Yes,No,anti hemofilik faktör 8,B02BD02,Turunçu Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550042,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
A,ADVATE 250 IU/5 ML IV ENJEKSIYON ICIN LIYOFILIZE TOZ ICEREN FLAKON,"4.420,07",Yes,No,anti hemofilik faktör 8,B02BD02,Turunçu Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550004,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
